1413;127;192;134;Venadu;x;
1414;169;195;7;Kora;x;
1415;1;198;135;Pithapuram;x;
1416;43;201;8;Kolhapur;x;
1417;85;204;136;AZERBAIJAN MOUNTAINS;x;
1418;127;207;9;Haruppeswara;x;
1419;169;210;137;Mithila;x;
1420;1;0;10;Simaramapura;x;
1421;43;3;138;Sravasti;x;
1422;85;6;11;Naimisa;x;
1423;127;9;139;Fergana;x;
1424;169;12;12;Suyab;x;			#Turkestan
1425;1;15;140;Almaliq;x;		#Turkestan
1426;43;18;13;Sarkand;x;		#Turkestan
1427;85;21;141;Urzhar;x;		#Turkestan
1428;127;24;14;AZERBAIJAN MOUNTAINS;x;
1429;169;27;142;AZERBAIJAN MOUNTAINS;x;
1430;1;30;15;Zhitikara;x;		#Kazakh
1431;43;33;143;Otrar;x;			#Turkestan
1432;85;36;16;Symbyl;x;			#Turkestan
1433;127;39;144;Terekti;x;		#Kazakh
1434;169;42;17;Karkaraly;x;		#Kazakh
1435;1;45;145;Astana;x;
1436;43;48;18;AZERBAIJAN MOUNTAINS;x;
1437;85;51;146;PERSIAN IMPASSABLE TERRAIN;x;
1438;127;54;19;Yarkand;x;
1439;169;57;147;Kashgar;x;
1440;1;60;20;Khotan;x;
1441;86;135;186;Cherchen;x;
1442;128;138;59;Charkliq;x;
1443;170;141;187;Karashar;x;
1444;2;144;60;Kucha;x;
1445;44;147;188;Aksu;x;
1446;86;150;61;Kara Khoja;x;
1447;128;153;189;Loulan;x;
1448;170;156;62;Dunhuang;x;
1449;2;159;190;Luntai;x;
1450;44;162;63;Sharga;x;
1451;86;165;191;Altay;x;
1452;128;168;64;Karatangdy;x;
1453;170;171;192;Aj Bogd;x;
1454;2;174;65;Abakan;x;
1455;44;177;193;Tsagaanuur;x;
1456;86;180;66;Ikh Bogd;x;
1457;170;201;197;Karakorum;x;
1458;2;204;70;Tarvagatai;x;
1459;44;207;198;Arzhan;x;
1460;1;120;30;Khilem Khamar;x;
1461;43;123;158;Otuken_city;x;	#Ötüken city
1462;85;126;31;Krasnoyarsk;x;
1463;127;129;159;Erchis;x;
1464;127;177;4;Siberian Wastes;x; #Impassable wasteland
1465;1;135;160;ATLANTIC TI;x;
1466;43;138;33;Eastern Wasteland 1;x; #Impassable wasteland
1467;85;141;161;INDIAN OCEAN TI;x;
1468;127;144;34;Eastern Wasteland 3;x; #Impassable wasteland
1469;169;147;162;Eastern Wasteland 2;x; #Impassable wasteland
1470;1;150;35;Eastern Wasteland 4;x; #Impassable wasteland
1471;43;153;163;PERSIAN IMPASSABLE TERRAIN;x;
1472;85;156;36;MIDDLE SWEDEN LAKES;x;
1473;127;159;164;SOUTH SWEDEN LAKES;x;
1474;169;162;37;SOUTH NORWAY LAKES;x;
1475;1;165;165;NORTH SWEDEN LAKES;x;
1476;43;168;38;DANISH LAKES;x;
1477;85;171;166;IRISH LAKES;x;
1478;127;174;39;ITALIAN LAKES;x;
1479;169;177;167;HUNGARIAN LAKES;x;
1480;1;180;40;GREEK LAKES;x;
1481;43;183;168;WEST TURKISH LAKES;x;
1482;85;186;41;EAST TURKISH LAKES;x;
1483;127;189;169;EGYPT LAKES;x;
1484;169;192;42;PERSIAN LAKES;x;
1485;1;195;170;PERSIAN IMPASSABLE TERRAIN;x;
1486;43;198;43;RUSSIAN LAKES 2;x;
1487;85;201;171;river_kama;x;
1488;127;204;44;RUSSIAN LAKES 4;x;
1489;169;207;172;Ustyurt Plateau;x;
1490;1;210;45;Tibet Lakes;x;
1491;43;0;173;TRANSOXIANA LAKES;x;
1492;85;3;46;LAKES TARTARIA;x;
1493;127;6;174;LAKES MONGOLIA;x;
1494;169;9;47;LAKE BAIKAL;x;
1495;1;12;175;ALTAISHAN;x;
1496;43;15;48;LAKES EAST OF BURMA;x;
1497;85;18;176;LAKES TIBET;x;
1498;127;21;49;LAKES TIBET;x;
1499;169;24;177;BOLTON;x;
1500;1;27;50;YARLESTRE;x;
1501;255;255;255;hanlasan;x;
1502;85;33;51;DOVER;x;
1503;127;36;179;CANTERBURY;x;
1504;169;39;52;ROCHESTER;x;
1505;1;42;180;TONBRIDGE;x;
1506;43;45;53;LEWES;x;
1507;85;48;181;CHICHESTER;x;
1508;127;51;54;ARUN;x;
1509;169;54;182;HASTINGS;x;
1510;1;57;55;CHERTSEY;x;
1511;43;60;183;GUILDFORD;x;
1512;85;63;56;KINGSTON;x;
1513;127;66;184;TANDBRIDGE;x;
1514;169;69;57;COLCHESTER;x;
1515;1;72;185;MALDON;x;
1516;43;75;58;CHELMSFORD;x;
1517;85;78;186;DUNMOW;x;
1518;127;81;59;IPSWICH;x;
1519;169;84;187;SUDBURY;x;
1520;1;87;60;BLYTHING;x;
1521;43;90;188;BEODERICSWORTH;x;
1522;85;93;61;NORWICH;x;
1523;127;96;189;THETFORD;x;
1524;169;99;62;WALSINGHAM;x;
1525;1;102;190;LYNN;x;
1526;43;105;63;SOUTHWARK;x;
1527;85;108;191;LONDON;x;
1528;127;111;64;WOXBRIGGE;x;
1529;169;114;192;GORE;x;
1530;1;117;65;BRENTFORD;x;
1531;43;120;193;BERKHAMSTED;x;
1532;85;123;66;SAINT ALBANS;x;
1533;127;126;194;HERTFORD;x;
1534;169;129;67;CAMBRIDGE;x;
1535;1;132;195;RADFIELD;x;
1536;43;135;68;PAPWORTH;x;
1537;85;138;196;ELY;x;
1538;127;141;69;BEDFORD;x;
1539;169;144;197;AMPTHILL;x;
1540;1;147;70;LUTON;x;
1541;43;150;198;HURSTINGSTONE;x;
1542;85;153;71;NORMAN CROSS;x;
1543;127;156;199;LEIGHTONSTONE;x;
1544;169;159;72;WINCHESTER;x;
1545;1;162;200;SOUTHAMPTON;x;
1546;43;165;73;PORTSMOUTH;x;
1547;85;168;201;BASINGSTOKE;x;
1548;127;171;74;CHRISTCHURCH;x;
1549;169;174;202;CARISBROOKE;x;
1550;1;177;75;TIANSHAN;x;
1551;43;180;203;BUCKINGHAM;x;
1552;85;183;76;AYLESBURY;x;
1553;127;186;204;NEWPORT;x;
1554;169;189;77;WYCOMBE;x;
1555;1;192;205;READING;x;
1556;43;195;78;NEWBURY;x;
1557;85;198;206;ABINGDON;x;
1558;127;201;79;OXFORD;x;
1559;169;204;207;BANBURY;x;
1560;1;207;80;WITNEY;x;
1561;43;210;208;SALISBURY;x;
1562;85;0;81;WILTON;x;
1563;127;3;209;RAMSBURY;x;
1564;169;6;82;MALMESBURY;x;
1565;1;9;210;WAREHAM;x;
1566;43;12;83;POOLE;x;
1567;85;15;211;SHAFTESBURY;x;
1568;127;18;84;LYME;x;
1569;169;21;212;EXETER;x;
1570;1;24;85;TOTNES;x;
1571;43;27;213;OKEHAMPTON;x;
1572;85;30;86;BARNSTAPLE;x;
1573;127;33;214;LAUNCESTON;x;
1574;169;36;87;TINTAGEL;x;
1575;1;39;215;HELSTON;x;
1576;43;42;88;BATH;x;
1577;85;45;216;WINTERSTOKE;x;
1578;127;48;89;ILCHESTER;x;
1579;169;51;217;TAUNTON;x;
1580;1;54;90;GLOUCESTER;x;
1581;43;57;218;BRISTOL;x;
1582;85;60;91;WINCHCOMBE;x;
1583;127;63;219;LINCOLN;x;
1584;169;66;92;STAMFORD;x;
1585;1;69;220;BOSTON;x;
1586;43;72;93;BOLINGBROKE;x;
1587;85;75;221;GRIMSBY;x;
1588;127;78;94;POCKLINGTON;x;
1589;169;81;222;COTTINGHAM;x;
1590;1;84;95;BRIDLINGTON;x;
1591;43;87;223;LEEDS;x;
1592;85;90;96;DONCASTER;x;
1593;127;93;224;HALIFAX;x;
1594;169;96;97;SHEFFIELD;x;
1595;1;99;225;YORK;x;
1596;43;102;98;SCARBOROUGH;x;
1597;85;105;226;WHITBY;x;
1598;127;108;99;RICHMOND;x;
1599;169;111;227;RIPON;x;
1600;1;114;0;NORTHAMPTON;x;
1601;43;117;128;PETERBOROUGH;x;
1602;85;120;1;KETTERING;x;
1603;127;123;129;WARWICK;x;
1604;169;126;2;COVENTRY;x;
1605;1;129;130;BIRMINGHAM;x;
1606;43;132;3;DURHAM;x;
1607;85;135;131;HARTLEPOOL;x;
1608;127;138;4;DARLINGTON;x;
1609;169;141;132;MONKCHESTER;x;
1610;1;144;5;BAMBURGH;x;
1611;43;147;133;HEXHAM;x;
1612;85;150;6;ROTHBURY;x;
1613;127;153;134;OAKHAM;x;
1614;169;156;7;TIANSHAN;x;
1615;1;159;135;LEICESTER;x;
1616;43;162;8;MELTON;x;
1617;85;165;136;BOSWORTH;x;
1618;127;168;9;NOTTINGHAM;x;
1619;169;171;137;NEWARK;x;
1620;1;174;10;RETFORD;x;
1621;43;177;138;DERBY;x;
1622;85;180;11;CHESTERFIELD;x;
1623;127;183;139;CASTLETON;x;
1624;169;186;12;WORCESTER;x;
1625;1;189;140;EVESHAM;x;
1626;43;192;13;KIDDERMINSTER;x;
1627;85;195;141;STAFFORD;x;
1628;127;198;14;WOLVERHAMPTON;x;
1629;169;201;142;STOKE-ON-TRENT;x;
1630;1;204;15;NEWPORT;x;
1631;43;207;143;MONMOUTH;x;
1632;85;210;16;HEREFORD;x;
1633;127;0;144;WIGMORE;x;
1634;169;3;17;CLIFFORD;x;
1635;1;6;145;CARLISLE;x;
1636;43;9;18;WHITEHAVEN;x;
1637;85;12;146;KENDAL;x;
1638;127;15;19;APPLEBY;x;
1639;169;18;147;LANCASTER;x;
1640;1;21;20;SALFORD;x;
1641;43;24;148;WEST DERBY;x;
1642;85;27;21;FURNESS;x;
1643;127;30;149;CHESTER;x;
1644;169;33;22;NORTHWICH;x;
1645;1;36;150;MACCLESFIELD;x;
1646;43;39;23;SHREWSBURY;x;
1647;85;42;151;LUDLOW;x;
1648;127;45;24;BISHOP'S CASTLE;x;
1649;169;48;152;CARDIFF;x;
1650;1;51;25;SWANSEA;x;
1651;43;54;153;CAERPHILLY;x;
1652;85;57;26;CARMARTHEN;x;
1653;127;60;154;LLANDOVERY;x;
1654;169;63;27;PEMBROKE;x;
1655;1;66;155;ST DAVIDS;x;
1656;43;69;28;FISHGUARD;x;
1657;85;72;156;CARDIGAN;x;
1658;127;75;29;ABERYSTWYTH;x;
1659;169;78;157;BRECON;x;
1660;1;81;30;TALGARTH;x;
1661;43;84;158;LLANDRINDOD;x;
1662;85;87;31;RHAYADER;x;
1663;127;90;159;WELSHPOOL;x;
1664;169;93;32;NEWTOWN;x;
1665;1;96;160;DOLGELLAU;x;
1666;43;99;33;CORWEN;x;
1667;85;102;161;CAERNARFON;x;
1668;127;105;34;LLYN;x;
1669;169;108;162;LLANDUDNO;x;
1670;1;111;35;DENBIGH;x;
1671;43;114;163;WREXHAM;x;
1672;85;117;36;RUTHIN;x;
1673;127;120;164;YNS MON;x;
1674;169;123;37;HOLYHEAD;x;
1675;1;126;165;BERWICK;x;
1676;43;129;38;DUNBAR;x;
1677;85;132;166;KELSO;x;
1678;127;135;39;JEDBURGH;x;
1679;169;138;167;ANNAN;x;
1680;1;141;40;MAYBOLE;x;
1681;43;144;168;DUMFRIES;x;
1682;85;147;41;KILCUDBRITE;x;
1683;127;150;169;SANQUHAR;x;
1684;169;153;42;WIGTOWN;x;
1685;1;156;170;GIRVAN;x;
1686;43;159;43;KYLE;x;
1687;85;162;171;STRATHGRYTE;x;
1688;127;165;44;CUNNINGHAM;x;
1689;169;168;172;ISLAY;x;
1690;1;171;45;ARRAN;x;
1691;43;174;173;MULL;x;
1692;85;177;46;SKYE;x;
1693;127;180;174;LEWIS;x;
1694;169;183;47;THE UISTS;x;
1695;1;186;175;DUMBARTON;x;
1696;43;189;48;GLASGOW;x;
1697;85;192;176;MENEITH;x;
1698;127;195;49;CASTLETOWN;x;
1699;169;198;177;RAMSEY;x;
1700;1;201;50;KILMARTEN;x;
1701;43;204;178;GLENCOE;x;
1702;85;207;51;LOMOND;x;
1703;127;210;179;DINGWALL;x;
1704;169;0;52;GAIRLOCH;x;
1705;1;3;180;DORNOCH;x;
1706;43;6;53;DURNESS;x;
1707;85;9;181;THURSO;x;
1708;127;12;54;WICK;x;
1709;169;15;182;INVERNESS;x;
1710;1;18;55;BADENOCH;x;
1711;43;21;183;GLENFINNAN;x;
1712;85;24;56;BANFF;x;
1713;127;27;184;MORTLACH;x;
1714;169;30;57;PETERHEAD;x;
1715;1;33;185;ELGIN;x;
1716;43;36;58;KEITH;x;
1717;85;39;186;GARIOCH;x;
1718;127;42;59;ABERDEEN;x;
1719;169;45;187;KINCARDINE;x;
1720;1;48;60;DUNDEE;x;
1721;43;51;188;KIRRIEMUIR;x;
1722;85;54;61;BALLATER;x;
1723;127;57;189;MAR;x;
1724;169;60;62;DUNFERMLINE;x;
1725;1;63;190;KIRCALDY;x;
1726;43;66;63;ST ANDREWS;x;
1727;85;69;191;EDINBURGH;x;
1728;127;72;64;HADDINGTON;x;
1729;169;75;192;GALASHIELS;x;
1730;1;78;65;PENICUICK;x;
1731;43;81;193;LINLITHGOW;x;
1732;85;84;66;QUEENSFERRY;x;
1733;127;87;194;FALKIRK;x;
1734;169;90;67;STIRLING;x;
1735;1;93;195;CALLANDER;x;
1736;43;96;68;CLACKMANNAN;x;
1737;85;99;196;LANARK;x;
1738;127;102;69;CADYOU;x;
1739;169;105;197;BIGGAR;x;
1740;1;108;70;SELKIRK;x;
1741;43;111;198;PERTH;x;
1742;85;114;71;COUPAR ANGUS;x;
1743;127;117;199;DUNKELD;x;
1744;169;120;72;ABERFELDY;x;
1745;1;123;200;CRIEFF;x;
1746;43;126;73;LAGOS;x;
1747;85;129;201;SILVES;x;
1748;127;132;74;FARO;x;
1749;169;135;202;OURIQUE;x;
1750;1;138;75;MERTOLA;x;
1751;43;141;203;BEJA;x;
1752;85;144;76;ALCACER DO SAL;x;
1753;127;147;204;SETUBAL;x;
1754;169;150;77;LISBOA;x;
1755;1;153;205;SANTAREM;x;
1756;43;156;78;OBIDOS;x;
1757;85;159;206;LEIRIA;x;
1758;127;162;79;COIMBRA;x;
1759;169;165;207;AVEIRO;x;
1760;1;168;80;PORTO;x;
1761;43;171;208;BRAGA;x;
1762;85;174;81;CHAVEZ;x;
1763;127;177;209;BRAGANCA;x;
1764;169;180;82;MIRANDA DO DUORO;x;
1765;1;183;210;VILLA REAL;x;
1766;43;186;83;GUIMARAES;x;
1767;85;189;211;MOGADOURO;x;
1768;127;192;84;LAMEGO;x;
1769;169;195;212;VISEU;x;
1770;1;198;85;TRANCOSO;x;
1771;43;201;213;IDANHA;x;
1772;85;204;86;ABRANTES;x;
1773;127;207;214;CASTELO BRANCO;x;
1774;169;210;87;NISA;x;
1775;1;0;215;CRATO;x;
1776;43;3;88;ELVAS;x;
1777;85;6;216;EVORA;x;
1778;127;9;89;AVIS;x;
1779;169;12;217;MONTEMOR;x;
1780;1;15;90;VIANA DO ALENTEJO;x;
1781;43;18;218;TUI;x;
1782;85;21;91;VIGO;x;
1783;127;24;219;PADRON;x;
1784;169;27;92;MONTE FARO;x;
1785;1;30;220;SANTIAGO DE COMPOSTELA;x;
1786;43;33;93;BETANZOS;x;
1787;85;36;221;LA CORUNA;x;
1788;127;39;94;FERROL;x;
1789;169;42;222;MONDONEDO;x;
1790;1;45;95;VILALBA;x;
1791;43;48;223;MELIDE;x;
1792;85;51;96;LUGO;x;
1793;127;54;224;CARBALLIDO;x;
1794;169;57;97;LUARCA;x;
1795;1;60;225;PRAVIA;x;
1796;43;63;98;GIJON;x;
1797;85;66;226;OVIEDO;x;
1798;127;69;99;VILLAVICIOSA;x;
1799;169;72;227;OURENSE;x;
1800;1;75;0;LIMIA;x;
1801;43;78;128;SANTIALLANA;x;
1802;85;81;1;SANTANDER;x;
1803;127;84;129;BILIBIO;x;
1804;169;87;2;IZURUM;x;
1805;1;90;130;IRUN;x;
1806;43;93;3;PAMPLONA;x;
1807;85;96;131;JACA;x;
1808;127;99;4;ALAVA;x;
1809;169;102;132;LIZARRA;x;
1810;1;105;5;LOGRONO;x;
1811;43;108;133;NAJERA;x;
1812;85;111;6;MEDINA DE POMAR;x;
1813;127;114;134;MIRANDA DE EBRO;x;
1814;169;117;7;AMAYA;x;
1815;1;120;135;REINOSA;x;
1816;43;123;8;LEON;x;
1817;85;126;136;RIANO;x;
1818;127;129;9;MONTERREI;x;
1819;169;132;137;MONFORTE DE LEMOS;x;
1820;1;135;10;PONFERRADA;x;
1821;43;138;138;ASTORGA;x;
1822;85;141;11;SARRIA;x;
1823;127;144;139;CANGAS DEL NARCEA;x;
1824;169;147;12;VILLABLINO;x;
1825;1;150;140;GUARDO;x;
1826;43;153;13;BENAVENTE;x;
1827;85;156;141;ALBA;x;
1828;127;159;14;SALAMANCA;x;
1829;169;162;142;CIDUAD RODRIGO;x;
1830;1;165;15;CORIA;x;
1831;43;168;143;PLASENCIA;x;
1832;85;171;16;ALCANTARA;x;
1833;127;174;144;ZALACA;x;
1834;169;177;17;MERIDA;x;
1835;1;180;145;BADAJOZ;x;
1836;43;183;18;OLIVENZA;x;
1837;85;186;146;MOURA;x;
1838;127;189;19;SERPA;x;
1839;169;192;147;AYAMONTE;x;
1840;1;195;20;HUELVA;x;
1841;43;198;148;ALMONTE;x;
1842;85;201;21;JEREZ;x;
1843;127;204;149;CADIZ;x;
1844;169;207;22;TARIFA;x;
1845;1;210;150;ALGECIRAS;x;
1846;43;0;23;MALAGA;x;
1847;85;3;151;NERJA;x;
1848;127;6;24;MOTRIL;x;
1849;169;9;152;ALMERIA;x;
1850;1;12;25;AGUILAS;x;
1851;43;15;153;CARTAGENA;x;
1852;85;18;26;MURCIA;x;
1853;127;21;154;ALICANTE;x;
1854;169;24;27;DENIA;x;
1855;1;27;155;VALENCIA;x;
1856;43;30;28;MURVIEDRO;x;
1857;85;33;156;CASTELLON DE LA PLANA;x;
1858;127;36;29;AMPOSTA;x;
1859;169;39;157;TORTOSA;x;
1860;1;42;30;TARRAGONA;x;
1861;43;45;158;SITGES;x;
1862;85;48;31;BARCELONA;x;
1863;127;51;159;LOREDO;x;
1864;169;54;32;GIRONA;x;
1865;1;57;160;ROSES;x;
1866;43;60;33;PERPIGNAN;x;
1867;85;63;161;OLOT;x;
1868;127;66;34;PUIGCERDA;x;
1869;169;69;162;ANDORRA;x;
1870;1;72;35;VIELHA;x;
1871;43;75;163;RIBAGORZA;x;
1872;85;78;36;AINSA;x;
1873;127;81;164;HUESCA;x;
1874;169;84;37;BARBASTRO;x;
1875;1;87;165;VIC;x;
1876;43;90;38;BERGA;x;
1877;85;93;166;MANRESA;x;
1878;127;96;39;URGELL;x;
1879;169;99;167;PRADES;x;
1880;1;102;40;MAIALS;x;
1881;43;105;168;LLEIDA;x;
1882;85;108;41;FRAGA;x;
1883;127;111;169;CASPE;x;
1884;169;114;42;BALAGUER;x;
1885;1;117;170;SARINENA;x;
1886;43;120;43;ZUERA;x;
1887;85;123;171;ZARAGOZA;x;
1888;127;126;44;EJEA;x;
1889;169;129;172;TAFALLA;x;
1890;1;132;45;TUDELA;x;
1891;43;135;173;BELCHITE;x;
1892;85;138;46;ALCANIZ;x;
1893;127;141;174;CALACEITE;x;
1894;169;144;47;ZAMORA;x;
1895;1;147;175;TORO;x;
1896;43;150;48;SIMANCAS;x;
1897;85;153;176;VALLADOLID;x;
1898;127;156;49;ARANDA DE DUERO;x;
1899;169;159;177;SAN ESTEBAN;x;
1900;1;162;50;OSMA;x;
1901;43;165;178;SORIA;x;
1902;85;168;51;TARAZONA;x;
1903;127;171;179;ARNEDO;x;
1904;169;174;52;SEDANO;x;
1905;1;177;180;PALENCIA;x;
1906;43;180;53;BURGOS;x;
1907;85;183;181;ATAPUERCA;x;
1908;127;186;54;LERMA;x;
1909;169;189;182;SAN LEONARDO DE YAGUE;x;
1910;1;192;55;VILLAFAFILA;x;
1911;43;195;183;VALENCIA DE CAMPOS;x;
1912;85;198;56;AVILA;x;
1913;127;201;184;BEJAR;x;
1914;169;204;57;MEDINA DEL CAMPO;x;
1915;1;207;185;OLMEDO;x;
1916;43;210;58;SIERRA DE GREDOS;x;
1917;85;0;186;ALMARAZ;x;
1918;127;3;59;TALAVERA;x;
1919;169;6;187;TOLEDO;x;
1920;1;9;60;MAQUEDA;x;
1921;43;12;188;LA ADRADA;x;
1922;85;15;61;CORACERA;x;
1923;127;18;189;MADRID;x;
1924;169;21;62;SEGOVIA;x;
1925;1;24;190;CUELLAR;x;
1926;43;27;63;UCEDA;x;
1927;85;30;191;GUDALAJARA;x;
1928;127;33;64;ARGANDA;x;
1929;169;36;192;VILLAREJO DE SALVANES;x;
1930;1;39;65;SIGUENZA;x;
1931;43;42;193;MEDINACELI;x;
1932;85;45;66;CALATAYUD;x;
1933;127;48;194;ABLANQUE;x;
1934;169;51;67;DAROCA;x;
1935;1;54;195;MOLINA;x;
1936;43;57;68;ALBARRACIN;x;
1937;85;60;196;TERUEL;x;
1938;127;63;69;MONTANEJOS;x;
1939;169;66;197;REQUENA;x;
1940;1;69;70;ALBACETE;x;
1941;43;72;198;SEGORBE;x;
1942;85;75;71;MAESTRAZGO;x;
1943;127;78;199;SIERRA DE SAN JUST;x;
1944;169;81;72;ZURITA;x;
1945;1;84;200;ALTO TAJO;x;
1946;43;87;73;ADEMUZ;x;
1947;85;90;201;CUENCA;x;
1948;127;93;74;VALERIA;x;
1949;169;96;202;ALARCON;x;
1950;1;99;75;VENTA DEL MORO;x;
1951;43;102;203;HUETE;x;
1952;85;105;76;UCLES;x;
1953;127;108;204;MORA;x;
1954;169;111;77;CACERES;x;
1955;1;114;205;TRUJILLO;x;
1956;43;117;78;CASTILBLANCO;x;
1957;85;120;206;LA JARA;x;
1958;127;123;79;OCANA;x;
1959;169;126;207;QUINTANAR;x;
1960;1;129;80;MALAGON;x;
1961;43;132;208;CABANEROS;x;
1962;85;135;81;LA PUEBLA DE MONTALBAN;x;
1963;127;138;209;CALATRAVA;x;
1964;169;141;82;ALCAZAR;x;
1965;1;144;210;TOMELLOSO;x;
1966;43;147;83;MENTESA;x;
1967;85;150;211;ALCARAZ;x;
1968;127;153;84;SEGURA;x;
1969;169;156;212;ALMANSA;x;
1970;1;159;85;CIEZA;x;
1971;43;162;213;CARAVACA DE LA CRUZ;x;
1972;85;165;86;LORCA;x;
1973;127;168;214;HUESCAR;x;
1974;169;171;87;BAZA;x;
1975;1;174;215;GUADIZ;x;
1976;43;177;88;QUESADA;x;
1977;85;180;216;JAEN;x;
1978;127;183;89;GRANADA;x;
1979;169;186;217;CABRA;x;
1980;1;189;90;CARMONA;x;
1981;43;192;218;SEVILLA;x;
1982;85;195;91;ARCOS;x;
1983;127;198;219;MORON;x;
1984;169;201;92;ANTEQUERA;x;
1985;1;204;220;UBEDA;x;
1986;43;207;93;ANDUJAR;x;
1987;85;210;221;ALARCOS;x;
1988;127;0;94;PEDROCHE;x;
1989;169;3;222;ALMADER;x;
1990;1;6;95;ILERENA;x;
1991;43;9;223;NIEBLA;x;
1992;85;12;96;ZAFRA;x;
1993;127;15;224;TRIANA;x;
1994;169;18;97;CANTILLANA;x;
1995;1;21;225;CORDOBA;x;
1996;43;24;98;MEDELLIN;x;
1997;85;27;226;HORNACHOS;x;
1998;127;30;99;DON LLORENTE;x;
1999;169;33;227;GUADIATO;x;
2000;2;36;0;IVIZA;x;
2001;44;39;128;MALLORCA;x;
2002;86;42;1;MINORCA;x;
2003;128;45;129;GRALHEIRA;x;
2004;170;48;2;REOLID;x;
2005;2;51;130;NARBONNE;x;
2006;44;54;3;CARCASSONE;x;
2007;86;57;131;MONTBEL;x;
2008;128;60;4;SAINT-LIZIER;x;
2009;170;63;132;BERTRAND-DE-COMMINGES;x;
2010;2;66;5;TARBES;x;
2011;44;69;133;OLORON;x;
2012;86;72;6;BAYONNE;x;
2013;128;75;134;BEZIERS;x;
2014;170;78;7;AGDE;x;
2015;2;81;135;MONTPELLIER;x;
2016;44;84;8;NIMES;x;
2017;86;87;136;ARLES;x;
2018;128;90;9;MARSEILLE;x;
2019;170;93;137;TOULON;x;
2020;2;96;10;GRASSE;x;
2021;44;99;138;NICE;x;
2022;86;102;11;MONACO;x;
2023;128;105;139;AIX;x;
2024;170;108;12;DRAGUGNIAN;x;
2025;2;111;140;Castellane;x;
2026;44;114;13;SISTERON;x;
2027;86;117;141;EMBRUN;x;
2028;128;120;14;GAP;x;
2029;170;123;142;SAINT-MICHEL-DE-MAURIENNE;x;
2030;2;126;15;GRENOBLE;x;
2031;44;129;143;MOUTIERS;x;
2032;86;132;16;CHARTREUSE;x;
2033;128;135;144;VIENNE;x;
2034;170;138;17;ANNECY;x;
2035;2;141;145;GENEVA;x;
2036;44;144;18;THONON-LES-BAINS;x;
2037;86;147;146;LAUSANNE;x;
2038;128;150;19;MARTIGNY;x;
2039;170;153;147;AOSTA;x;
2040;2;156;20;IVREA;x;
2041;44;159;148;TURIN;x;
2042;86;162;21;PINEROLO;x;
2043;128;165;149;CUNEO;x;
2044;170;168;22;SALUZZO;x;
2045;2;171;150;CHIERI;x;
2046;44;174;23;BERN;x;
2047;86;177;151;THUN;x;
2048;128;180;24;LUCERNE;x;
2049;170;183;152;BIEL;x;
2050;2;186;25;BASEL;x;
2051;44;189;153;ZURICH;x;
2052;86;192;26;FARDUZES;x;
2053;128;195;154;SANKT GALLEN;x;
2054;170;198;27;KONSTANZ;x;
2055;2;201;155;CHUR;x;
2056;44;204;28;PORRENTRUY;x;
2057;86;207;156;MONTPELLIARD;x;
2058;128;210;29;MULHOUSE;x;
2059;170;0;157;AVIGNON;x;
2060;2;3;30;APT;x;
2061;44;6;158;FORCALQUIER;x;
2062;86;9;31;ORANGE;x;
2063;128;12;159;VIVIERS;x;
2064;170;15;32;VALENCE;x;
2065;2;18;160;LYON;x;
2066;44;21;33;DIE;x;
2067;86;24;161;VAISON;x;
2068;128;27;34;ROMANS;x;
2069;170;30;162;BELLEY;x;
2070;2;33;35;Villars;x;
2071;44;36;163;BOURG;x;
2072;86;39;36;SALINS;x;
2073;128;42;164;LONS-LE-SAUNIER;x;
2074;170;45;37;PONTARLIER;x;
2075;2;48;165;MORTEAU;x;
2076;44;51;38;BESANCON;x;
2077;86;54;166;VESOUL;x;
2078;128;57;39;EPINAL;x;
2079;170;60;167;TOUL;x;
2080;2;63;40;HAYANGE;x;
2081;44;66;168;SAINT-MIHIEL;x;
2082;86;69;41;LUXEMBOURG;x;
2083;128;72;169;TRIER;x;
2084;170;75;42;KOBLENZ;x;
2085;2;78;170;BEDA;x;
2086;44;81;43;ADENAU;x;
2087;86;84;171;BONN;x;
2088;128;87;44;COLOGNE;x;
2089;170;90;172;DIEKIRCH;x;
2090;2;93;45;BASTOGNE;x;
2091;44;96;173;BOUILLON;x;
2092;86;99;46;AACHEN;x;
2093;128;102;174;DUREN;x;
2094;170;105;47;LA ROCHE;x;
2095;2;108;175;VIRTON;x;
2096;44;111;48;HUY;x;
2097;86;114;176;LIEGE;x;
2098;128;117;49;NAMUR;x;
2099;170;120;177;MAASTRICHT;x;
2100;2;123;50;EINDHOVEN;x;
2101;44;126;178;MOERS;x;
2102;86;129;51;GLADBACH;x;
2103;128;132;179;NIJMEGEN;x;
2104;170;135;52;KLEVE;x;
2105;2;138;180;LEUVEN;x;
2106;44;141;53;ANTWERP;x;
2107;86;144;181;BRUSSELS;x;
2108;128;147;54;ROSENDAAL;x;
2109;170;150;182;BREDA;x;
2110;2;153;55;TILBURG;x;
2111;44;156;183;TURNHOUT;x;
2112;86;159;56;MIDDELBURG;x;
2113;128;162;184;BERGEN OP ZOOM;x;
2114;170;165;57;GHENT;x;
2115;2;168;185;BRUGES;x;
2116;44;171;58;CHARLEROI;x;
2117;86;174;186;MONS;x;
2118;128;177;59;CAMBRAI;x;
2119;170;180;187;VALENCIENNES;x;
2120;2;183;60;ATH;x;
2121;44;186;188;MALBODEN;x;
